,Predictions,Actual
317,0.100990444,-0.25935757
318,-0.5674761,-0.9713089
319,-0.9554266,-0.82891864
320,-0.5035479,-0.7577235
321,-0.4560747,-0.6153332
322,-0.53619117,-0.6865284
323,-0.3172848,-0.5441381
324,-0.37213203,-1.1848943
325,-0.9995621,-1.8968456
326,-0.99985826,-2.4664068
327,-0.9998957,-2.3240163
328,-0.9996735,-1.8968456
329,-0.9921251,-2.0392358
330,-0.9991698,-2.0392358
331,-0.999785,-1.9680408
332,-0.9997794,-1.3984797
333,-0.9900579,-0.9713089
334,-0.98491734,-0.18816242
335,-0.5007401,-0.5441381
336,-0.36127463,-0.25935757
337,-0.55281305,-1.2560894
338,-0.9991881,-1.2560894
339,-0.99811584,-0.7577235
340,-0.9748906,-1.2560894
341,-0.99981874,-0.9713089
342,-0.9991841,-0.40174782
343,-0.16343923,0.09661811
344,-0.7237103,-1.1848943
345,-0.9957172,-1.8256505
346,-0.91097593,-1.1848943
347,-0.99751455,-0.6153332
348,-0.12358964,-0.11696729
349,-0.83745074,-0.6153332
350,-0.91425353,-1.1848943
351,-0.8696361,-0.90011376
352,-0.9092297,-1.0425041
353,-0.9629475,-0.9713089
354,-0.62145895,-0.6153332
355,-0.48749664,-0.40174782
356,-0.28838444,-0.40174782
357,-0.1533164,-0.18816242
358,-0.20984814,-0.5441381
359,-0.98428327,-1.1136992
360,-0.99750495,-1.3984797
361,-0.9993345,-1.1136992
362,-0.95179343,-1.2560894
363,-0.9947332,-1.3272846
364,-0.9954411,-1.2560894
365,-0.99853647,-0.25935757
366,-0.9935908,-1.3984797
367,-0.99859506,-1.7544553
368,-0.99779487,-1.54087
369,-0.99972385,-0.47294295
370,-0.9766964,-1.1848943
371,-0.9947354,-2.181626
372,-0.9984511,-1.54087
373,-0.9998721,-1.9680408
374,-0.99989223,-2.2528212
375,-0.99976903,-2.3952115
376,-0.9987318,-2.110431
377,-0.99712247,-1.3984797
378,-0.9991879,-1.9680408
379,-0.99974304,-2.110431
380,-0.9996784,-1.1848943
381,-0.9706194,-2.110431
382,-0.9964199,-2.8935776
383,-0.99993455,-2.4664068
384,-0.9999192,-2.608797
385,-0.9998105,-2.0392358
386,-0.99862754,-1.9680408
387,-0.9990233,-2.2528212
388,-0.99989235,-2.2528212
389,-0.9998847,-1.54087
390,-0.99965835,-1.3984797
391,-0.96506274,-1.1848943
392,-0.98907274,-0.82891864
393,-0.7653741,-1.0425041
394,-0.8064514,-0.6865284
395,-0.58193713,-1.2560894
396,-0.8504103,-1.6832602
397,-0.99989724,-1.8256505
398,-0.99993,-1.4696748
399,-0.9997918,-0.9713089
400,-0.39513367,-0.7577235
401,-0.53194773,-0.25935757
402,-0.32691106,-0.6153332
403,-0.3759046,-0.3305527
404,-0.848581,-1.2560894
405,-0.99971086,-1.0425041
406,-0.98186916,-0.82891864
407,-0.99704474,-2.110431
408,-0.99993163,-2.0392358
409,-0.9998196,-1.54087
410,-0.99832773,-1.8256505
411,-0.99891317,-1.54087
412,-0.9989016,-1.1136992
413,-0.9980129,-0.18816242
414,-0.38212857,-0.18816242
415,-0.3744649,-0.47294295
416,-0.5434118,-0.40174782
417,-0.9483846,-1.2560894
418,-0.9987692,-1.1136992
419,-0.6842623,-0.5441381
420,-0.920807,-0.5441381
421,-0.8458667,-1.3984797
422,-0.99935555,-1.8256505
423,-0.99989355,-1.54087
424,-0.9998048,-1.1848943
425,-0.9881691,-0.40174782
426,-0.26294467,-0.25935757
427,-0.5879883,-1.6832602
428,-0.99928916,-2.608797
429,-0.99975914,-2.608797
430,-0.999913,-1.54087
431,-0.9993247,-1.9680408
432,-0.99796176,-2.608797
433,-0.9997578,-2.608797
434,-0.9999256,-2.2528212
435,-0.9998584,-2.0392358
436,-0.9979456,-1.3272846
437,-0.9965244,-1.3272846
438,-0.9983689,-2.2528212
439,-0.99950635,-2.0392358
440,-0.9998815,-1.54087
441,-0.9997869,-1.3984797
442,-0.9911767,-1.3272846
443,-0.99613047,-0.9713089
444,-0.97952396,-0.9713089
445,-0.9905081,-0.5441381
446,-0.5039218,-0.3305527
447,-0.32360816,-0.3305527
448,-0.67632514,-0.7577235
449,-0.99812984,-0.40174782
450,0.030872574,-0.045772154
451,0.06332077,0.025422977
452,-0.15182255,0.16781324
453,-0.40135944,-0.47294295
454,-0.7031787,-0.90011376
455,-0.05281439,-0.18816242
456,-0.08925614,-0.3305527
457,-0.12084624,0.025422977
458,-0.025328636,0.16781324
459,-0.34193578,-0.6153332
460,-0.88508284,-0.47294295
461,-0.10110289,-0.3305527
462,-0.21138611,0.025422977
463,-0.019204458,0.09661811
464,-0.14610262,0.23900838
465,-0.06957546,0.38139865
466,-0.09911255,0.38139865
467,0.003941606,0.38139865
468,0.029911825,-0.5441381
469,-0.39325768,-0.47294295
470,-0.03216025,0.31020352
471,0.4966771,0.5237889
472,0.1795491,0.23900838
473,-0.007405541,0.59498405
474,-0.09596567,-0.40174782
475,-0.43964347,-0.40174782
476,-0.13658586,0.31020352
477,0.37739688,0.38139865
478,0.21278526,-0.25935757
479,-0.27153307,-0.11696729
480,-0.1898989,0.23900838
481,-0.018951317,0.025422977
482,-0.41779047,-0.3305527
483,-0.45110807,0.16781324
484,0.000450601,-0.47294295
485,-0.23283724,-0.3305527
486,-0.04938674,0.23900838
487,0.1556347,0.45259377
488,-0.033334218,0.45259377
489,-0.04240707,0.80856943
490,0.10849479,0.5237889
491,-0.006716691,0.23900838
492,-0.03821259,-0.82891864
493,-0.77303576,-0.5441381
494,0.016333913,-0.25935757
495,-0.003234828,-0.045772154
496,-0.11949478,0.025422977
497,0.06804621,0.025422977
498,-0.03671306,0.31020352
499,0.14691947,0.31020352
500,0.17926812,0.59498405
501,0.3030438,0.5237889
502,0.19053787,0.38139865
503,0.20125593,0.59498405
504,0.44777906,0.80856943
505,0.16317119,0.23900838
506,-0.085349336,-0.25935757
507,-0.024181304,-0.25935757
508,0.22213459,0.5237889
509,0.021651924,0.09661811
510,0.2742166,0.45259377
511,0.23488203,0.31020352
512,0.32700646,0.7373743
513,0.53948724,0.80856943
514,0.4324677,0.7373743
515,0.4000842,-0.11696729
516,-0.10305251,-0.045772154
517,0.18906516,0.45259377
518,0.38560736,0.16781324
519,0.23114824,0.23900838
520,0.3887979,0.5237889
521,0.35855415,0.38139865
522,0.39420423,0.5237889
523,0.45883453,0.45259377
524,0.42837447,0.59498405
525,0.5138435,0.45259377
526,0.4091458,0.38139865
527,0.4337167,0.59498405
528,0.5725279,0.5237889
529,0.43609738,0.5237889
530,0.51094776,0.6661792
531,0.60680246,0.6661792
532,0.53938586,0.7373743
533,0.6611612,0.80856943
534,0.6668017,0.95095974
535,0.68899924,0.87976456
536,0.73788804,0.95095974
537,0.8569161,0.95095974
538,0.80731976,1.0221548
539,0.9276809,0.59498405
540,0.58462816,0.80856943
541,0.95364237,0.5237889
542,0.6488337,0.7373743
543,0.87332445,0.80856943
544,0.753514,0.5237889
545,0.52651674,0.5237889
546,0.653409,0.59498405
547,0.7065693,0.7373743
548,0.85504615,0.95095974
549,0.95972973,0.87976456
550,0.8764928,0.87976456
551,0.9931285,1.0221548
552,0.9980438,0.87976456
553,0.99226934,0.80856943
554,0.98975205,0.95095974
555,0.99975586,0.95095974
556,0.99359196,0.7373743
557,0.8984866,0.7373743
558,0.99808717,0.95095974
559,0.99752,0.95095974
560,0.9964889,0.95095974
561,0.998678,0.95095974
562,0.99961627,1.0221548
563,0.99960274,1.0221548
564,0.9995012,1.0221548
565,0.9996107,0.95095974
566,0.99933857,0.87976456
567,0.99884427,0.95095974
568,0.9996551,1.0933499
569,0.9996252,1.0933499
570,0.9994166,1.0221548
571,0.999746,1.0221548
572,0.99975437,1.0933499
573,0.99975926,1.2357403
574,0.99985886,1.164545
575,0.9996486,1.0933499
576,0.9998147,1.0933499
577,0.9998222,1.164545
578,0.99981934,1.2357403
579,0.9998367,1.2357403
580,0.99981993,1.164545
581,0.9997874,1.164545
582,0.9998565,1.3069354
583,0.99987626,1.3069354
584,0.9998173,1.3069354
585,0.9998623,1.2357403
586,0.9998235,1.3781306
587,0.99989533,1.0933499
588,0.99909663,1.2357403
589,0.99994016,1.164545
590,0.99968016,1.3069354
591,0.9998896,1.3781306
592,0.9998771,1.3781306
593,0.9998411,1.3069354
594,0.99985933,1.3781306
595,0.9998888,1.3069354
596,0.99983585,1.3781306
597,0.99989307,1.3781306
598,0.9998678,1.5205208
599,0.99988914,1.4493257
600,0.9998683,1.3781306
601,0.99986947,1.3069354
602,0.99987113,1.164545
603,0.9998016,1.0933499
604,0.9998553,1.2357403
605,0.999905,1.3069354
606,0.9998534,0.59498405
607,0.3965361,0.80856943
608,0.9933177,1.164545
609,0.99173975,1.3069354
610,0.9992384,1.3069354
611,0.9992843,1.3069354
612,0.9995552,1.0933499
613,0.9991406,1.0933499
614,0.9997129,1.0221548
615,0.9982774,0.87976456
616,0.9915529,1.0933499
617,0.99990356,1.0933499
618,0.9975266,0.95095974
619,0.99713564,0.87976456
620,0.99878734,0.95095974
621,0.99931455,1.2357403
622,0.99972373,1.3781306
623,0.9997676,1.2357403
624,0.9996364,1.2357403
625,0.999871,1.2357403
626,0.9997993,0.95095974
627,0.9949122,0.95095974
628,0.9999021,0.95095974
629,0.99636495,0.6661792
630,0.533443,0.45259377
631,0.35138264,0.45259377
632,0.79217,0.95095974
633,0.9970403,0.95095974
634,0.98649853,1.0933499
635,0.9993025,1.0933499
636,0.9994932,1.0221548
637,0.99912095,0.80856943
638,0.9819041,0.95095974
639,0.9999211,0.95095974
640,0.9880063,0.7373743
641,0.9147198,0.80856943
642,0.99969053,0.95095974
643,0.9910787,0.80856943
644,0.97472024,0.7373743
645,0.97006434,0.59498405
646,0.6736744,0.7373743
647,0.9936383,0.87976456
648,0.98167676,0.80856943
649,0.90669197,0.5237889
650,0.2665169,0.09661811
651,0.098258264,0.16781324
652,0.59612507,0.38139865
653,0.44349355,0.45259377
654,0.46045676,0.45259377
655,0.46173394,0.6661792
656,0.7499809,0.6661792
657,0.6608907,0.59498405
658,0.6382202,0.6661792
659,0.7443154,1.0933499
660,0.8216335,0.59498405
661,0.3913226,0.5237889
662,0.6579777,0.59498405
663,0.7482155,0.38139865
664,0.29694316,0.31020352
665,0.18011683,0.025422977
666,0.15185095,-0.045772154
667,0.16356578,0.16781324
668,0.49688494,0.59498405
669,0.6635991,0.38139865
670,0.45646223,0.38139865
671,0.32786718,-0.18816242
672,-0.5076934,-0.6865284
673,-0.12619607,-0.11696729
674,0.13923511,0.025422977
675,0.34322575,-0.045772154
676,-0.027581524,-0.3305527
677,0.027748102,0.025422977
678,0.01009166,0.025422977
679,-0.24263461,-0.25935757
680,-0.06698679,-0.18816242
681,0.19715506,-0.11696729
682,-0.09788253,-0.045772154
683,0.31827933,0.59498405
684,0.009865712,-0.18816242
685,-0.4917569,-0.7577235
686,-0.7670041,-0.6153332
687,-0.32282835,-0.5441381
688,-0.40565687,-0.25935757
689,0.022929132,0.45259377
690,0.20188539,-0.47294295
691,-0.70213926,-0.6865284
692,-0.41138464,-0.7577235
693,-0.5070453,-0.6153332
694,-0.18445908,-0.045772154
695,-0.028262349,-0.6865284
696,-0.8552889,-0.90011376
697,-0.97282386,-0.5441381
698,-0.45473197,-0.40174782
699,-0.6617037,-1.1848943
700,-0.99470145,-1.6832602
701,-0.999826,-1.6120651
702,-0.9998905,-1.0425041
703,-0.9810799,-0.18816242
704,-0.23625508,0.025422977
705,-0.29802808,-0.90011376
706,-0.99475646,-2.0392358
707,-0.9897586,-1.8256505
708,-0.9997388,-1.4696748
709,-0.998518,-1.2560894
710,-0.9995022,-1.1136992
711,-0.9790958,-1.3272846
712,-0.9971735,-1.4696748
713,-0.99988127,-1.3984797
714,-0.9997973,-0.9713089
715,-0.9871012,-0.9713089
716,-0.6081506,-0.82891864
717,-0.91571116,-0.6153332
718,-0.16815178,-0.40174782
719,-0.85530776,-0.3305527
720,-0.61181164,0.16781324
721,-0.6979604,-0.7577235
722,-0.99452484,-0.82891864
723,-0.104604095,-0.47294295
724,-0.88737917,-1.1136992
725,-0.99457395,-1.1848943
726,-0.9979006,-1.7544553
727,-0.9998379,-1.3984797
728,-0.9994844,-0.82891864
729,-0.18634206,-0.40174782
730,-0.6903855,-0.47294295
731,-0.32207504,-0.25935757
732,-0.6086957,-0.5441381
733,-0.6607236,-0.6865284
734,-0.10977722,0.23900838
735,-0.14510857,-1.1136992
736,-0.8309889,-2.110431
737,-0.97515565,-1.9680408
738,-0.99637806,-1.54087
739,-0.9940638,-1.7544553
740,-0.99380785,-1.7544553
741,-0.99946034,-1.8256505
742,-0.9998033,-1.3272846
743,-0.9996864,-1.6120651
744,-0.99383986,-1.7544553
745,-0.9969062,-1.4696748
746,-0.99945897,-0.6865284
747,-0.99613,-1.1136992
748,-0.99529713,-1.6120651
749,-0.99837095,-2.0392358
750,-0.99984324,-1.8256505
751,-0.99982554,-1.4696748
752,-0.9981148,-1.3272846
753,-0.9983885,-0.82891864
754,-0.48410162,-0.82891864
755,-0.52560496,-1.1848943
756,-0.9602076,-1.8256505
757,-0.9999465,-1.6120651
758,-0.999897,-1.0425041
759,-0.99412364,-1.3984797
760,-0.97983634,-1.1848943
761,-0.9947582,-1.7544553
762,-0.99956256,-1.8968456
763,-0.9997497,-1.2560894
764,-0.9969215,-0.3305527
765,-0.9121894,-1.3984797
766,-0.994869,-1.6120651
767,-0.99967086,-1.3272846
768,-0.9997644,-0.9713089
769,-0.9972312,-0.6153332
770,-0.25109023,0.09661811
771,-0.48689,-0.3305527
772,-0.39291164,-0.6153332
773,-0.9934546,-1.54087
774,-0.99951583,-1.6832602
775,-0.99979,-1.6120651
776,-0.99941397,-1.3984797
777,-0.9990294,-1.4696748
778,-0.99838555,-1.0425041
779,-0.9883208,-0.9713089
780,-0.76466113,-1.0425041
781,-0.99014974,-0.18816242
782,-0.086824566,-0.5441381
783,-0.37865376,-0.47294295
784,-0.8016152,-0.3305527
785,-0.3611238,-0.6153332
786,-0.8288911,-0.5441381
787,-0.22558711,-0.5441381
788,-0.4588765,-0.25935757
789,-0.07001636,0.16781324
790,-0.068161674,0.025422977
791,-0.16526896,-0.18816242
792,-0.5287158,-0.40174782
793,-0.93117875,-1.1848943
794,-0.99421716,-1.1848943
795,-0.85694987,-1.1848943
796,-0.9689068,-1.2560894
797,-0.9717436,-0.90011376
798,-0.3576257,-0.25935757
799,-0.07182019,-0.045772154
800,-0.1603084,-0.045772154
801,-0.028637081,-0.47294295
802,-0.048627313,0.16781324
803,0.003657014,-0.6865284
804,-0.29264778,-0.18816242
805,0.040879235,-0.18816242
806,-0.027537782,-0.045772154
807,-0.1503944,0.38139865
808,-0.005094843,-0.40174782
809,-0.7075071,-0.6865284
810,-0.42058882,-0.40174782
811,-0.36244324,-0.3305527
812,-0.071875274,0.025422977
813,0.005746511,0.16781324
814,-0.053904448,0.6661792
815,0.017129403,0.025422977
816,-0.18827988,0.16781324
817,-0.005147377,-0.18816242
818,-0.5741204,-1.1136992
819,-0.9681434,-1.2560894
820,-0.9414444,-1.3272846
821,-0.971459,-0.6153332
822,-0.057309292,0.23900838
823,-0.14690998,-0.82891864
824,-0.69345003,-0.9713089
825,-0.93919504,-0.6865284
826,-0.2014453,-0.40174782
827,-0.6114506,-0.6153332
828,-0.59695435,-0.47294295
829,-0.14483365,0.16781324
830,0.23973858,0.38139865
831,-0.17279266,-0.82891864
832,-0.7124303,-0.7577235
833,-0.094072245,-0.6153332
834,-0.58195215,-0.18816242
835,-0.0552511,-0.18816242
836,0.021246612,-0.11696729
837,-0.13710289,-0.25935757
838,-0.3305066,-0.18816242
839,-0.060806543,-0.18816242
840,-0.14075802,0.09661811
841,0.00140364,0.6661792
842,-0.000687738,-0.18816242
843,-0.5432969,-0.40174782
844,-0.064184,-0.3305527
845,-0.11584037,-0.25935757
846,-0.12249804,-0.045772154
847,-0.11233868,0.025422977
848,-0.059670974,-0.11696729
849,-0.3994223,0.09661811
850,-0.013327012,0.025422977
851,-0.614643,0.09661811
852,-0.05964692,0.09661811
853,-0.18039593,-0.11696729
854,-0.15060729,0.025422977
855,0.08501019,0.59498405
856,0.002949351,0.59498405
857,0.13234097,0.38139865
858,0.19686599,0.31020352
859,0.16607802,0.6661792
860,0.51050603,0.38139865
861,0.10515482,0.09661811
862,-0.20272426,-0.47294295
863,-0.43532392,-0.25935757
864,0.06359487,0.025422977
865,0.42708445,0.23900838
866,0.17312048,0.025422977
867,0.30136916,0.16781324
868,0.23824501,-0.045772154
869,0.101884976,0.45259377
870,0.5603367,0.59498405
871,0.26548365,0.38139865
872,0.34594527,0.38139865
873,0.33408597,0.59498405
874,0.4290113,0.09661811
875,0.1500757,-0.25935757
876,0.015029265,0.23900838
877,0.17831185,0.23900838
878,0.18737029,0.025422977
879,0.17593914,-0.11696729
880,0.091465786,0.16781324
881,0.32017627,0.45259377
882,0.330461,0.6661792
883,0.4262163,0.5237889
884,0.40960884,0.7373743
885,0.5377313,0.80856943
886,0.5311768,0.59498405
887,0.38318726,0.025422977
888,-0.029525844,0.5237889
889,0.6761377,0.59498405
890,0.47644225,0.5237889
891,0.3860857,0.31020352
892,0.39019153,0.5237889
893,0.4628964,0.38139865
894,0.4620261,0.31020352
895,0.39294723,0.45259377
896,0.54408616,0.5237889
897,0.5340505,0.6661792
898,0.62267846,0.7373743
899,0.6622228,0.7373743
900,0.6786361,0.80856943
901,0.7581885,0.6661792
902,0.6681626,1.0221548
903,0.9512284,1.0933499
904,0.93737805,1.0221548
905,0.9748547,1.0933499
906,0.9962476,1.164545
907,0.99798965,1.0933499
908,0.99841803,1.164545
909,0.99973917,1.0933499
910,0.9992341,1.0933499
911,0.99974245,1.0221548
912,0.99915445,1.0933499
913,0.9998342,1.0933499
914,0.9994991,1.0221548
915,0.9992716,0.95095974
916,0.9993231,0.87976456
917,0.9975139,1.0933499
918,0.99987495,1.0933499
919,0.9987196,1.164545
920,0.999808,0.95095974
921,0.9968454,1.0221548
922,0.9999083,1.0221548
923,0.9985251,1.164545
924,0.99985623,1.2357403
925,0.9998362,1.3781306
926,0.9998196,1.3069354
927,0.99982554,1.3781306
928,0.99987483,1.3069354
929,0.9998166,1.3781306
930,0.99988127,1.3069354
931,0.99982953,1.164545
932,0.99976176,1.3781306
933,0.9999223,1.3069354
934,0.9998104,1.4493257
935,0.9998858,1.3069354
936,0.99982893,1.3781306
937,0.99989235,1.2357403
